,Family,CCAvg,Education,Income,CD Account,Mortgage,Personal Loan
4920,4,1.5,3,28,0,91,0
4921,3,0.5,3,42,0,0,0
4922,1,0.3,1,28,0,0,0
4924,2,2.7,1,89,0,0,0
4925,4,3.4,2,82,0,0,0
4927,1,0.7,2,121,1,0,1
4928,1,1.2,3,28,0,98,0
4929,2,0.3,1,39,0,0,0
4930,3,1.8,2,110,0,109,0
4931,1,1.4,3,55,0,0,0
4932,1,4.3,1,111,0,0,0
4933,1,4.7,1,94,0,0,0
4935,2,1.4,1,81,0,0,0
4937,1,8.6,1,162,1,0,0
4938,4,1.7,3,80,0,0,0
4939,3,2.0,2,70,0,116,0
4940,3,0.5,1,19,0,0,0
4941,2,1.6,2,112,0,0,1
4942,1,2.4,1,109,1,308,0
4944,3,1.7,2,33,0,0,0
4945,2,1.7,1,49,0,106,0
4946,1,1.3,2,42,0,0,0
4947,2,0.3,1,41,0,108,0
4948,1,0.7,1,43,0,0,0
4949,4,0.0,1,64,0,249,0
4950,1,1.0,1,19,0,0,0
4951,1,2.2,3,65,0,0,0
4952,4,1.8,3,53,0,0,0
4953,3,1.5,1,32,0,75,0
4954,3,1.5,1,22,0,0,0
4955,2,0.7,3,39,0,0,0
4957,2,1.75,3,50,0,0,0
4959,1,1.6,2,55,0,197,0
4960,1,3.0,3,81,0,0,0
4961,3,1.2,3,108,0,0,0
4962,3,3.0,3,122,1,0,1
4963,2,4.5,3,98,0,306,0
4964,1,4.9,1,110,0,0,0
4965,1,1.8,2,33,0,78,0
4966,1,0.7,1,34,0,143,0
4967,1,0.1,2,69,0,0,0
4968,4,2.5,1,41,0,0,0
4969,2,0.4,3,60,0,250,0
4970,2,1.7,2,95,0,0,0
4971,1,1.4,3,73,0,0,0
4972,3,2.2,3,41,0,148,0
4973,4,4.0,3,68,0,0,0
4974,4,1.7,2,64,0,0,0
4975,4,1.0,2,29,0,0,0
4976,1,1.8,2,31,0,0,0
4977,3,0.8,3,54,0,0,0
4978,4,2.0,3,63,0,0,0
4979,1,2.6,2,92,0,213,0
4980,3,5.3,1,135,1,0,1
4981,2,3.0,1,195,0,122,0
4982,4,0.2,1,45,0,0,0
4983,1,2.9,1,72,0,0,0
4984,4,2.3,3,98,0,0,0
4985,3,1.7,2,30,0,162,0
4986,1,2.9,3,78,0,0,0
4987,3,1.7,2,43,0,159,0
4988,1,2.5,1,85,0,136,0
4989,1,1.0,3,38,0,0,0
4990,4,2.0,3,58,0,219,0
4991,1,1.9,2,92,0,100,0
4992,4,0.5,3,13,0,0,0
4993,2,6.67,1,218,0,0,0
4994,3,2.0,3,75,0,0,0
4995,1,1.9,3,40,0,0,0
4996,4,0.4,1,15,0,85,0
4997,2,0.3,3,24,0,0,0
