,Experience,Income,CCAvg,Education,Mortgage,target
4532,12,124,3.2054848677953975,3,0,1
4533,3,96,3.523787761749081,3,147,1
4534,12,182,5.089112155282344,3,0,1
4535,27,179,4.617494504839943,2,154,1
4536,29,111,3.7802151085052413,2,0,1
4537,31,169,5.189259841450403,2,179,1
4538,4,129,4.299195984014705,2,0,1
4539,20,111,5.097583548695692,2,0,1
4540,34,85,3.4089423941029042,2,0,1
4541,27,138,4.276993342420926,1,217,1
4542,17,111,5.200039638137366,3,0,1
4543,33,113,3.767114710563243,2,0,1
4544,38,95,4.060621954704886,1,119,1
4545,3,121,4.348656854862103,1,186,1
4546,22,178,6.407905896056434,3,0,1
4547,9,184,4.8,2,0,1
4548,11,184,6.357194707452363,2,583,1
4549,30,158,5.913698578778907,1,0,1
4550,7,121,3.6064205130617957,2,0,1
4551,21,124,4.673921776638749,2,0,1
4552,13,181,2.528801299972361,2,0,1
4553,4,183,7.133707445826095,2,0,1
4554,36,90,3.1414047803390672,3,0,1
4555,21,133,5.5741506916983,2,0,1
4556,14,158,4.676347117373273,2,0,1
4557,15,160,7.506015623547238,2,0,1
4558,20,184,7.559551403187734,2,431,1
4559,30,184,3.270565494731999,2,541,1
4560,4,135,2.7728818025541955,2,452,1
4561,9,178,1.2580755719708783,1,0,1
4562,30,130,4.895561523669571,1,0,1
4563,34,107,3.7712334603118167,2,124,1
4564,30,131,5.625759962747552,1,0,1
4565,10,141,0.7481087456787711,2,0,1
4566,17,125,2.367297089763185,1,0,1
4567,19,171,2.028298078552694,2,227,1
4568,27,189,2.93500422877402,1,188,1
4569,36,100,4.461763880416156,2,260,1
4570,24,103,4.300218142571403,2,0,1
4571,3,141,4.278034466097083,1,358,1
4572,27,186,7.188171111335192,2,469,1
4573,19,124,2.65974497513625,1,0,1
4574,4,119,3.833036600244862,2,0,1
4575,35,152,2.9878060542149294,3,0,1
4576,22,83,3.3438309217722124,1,0,1
4577,19,126,3.984633548843965,3,126,1
4578,1,130,3.0791228023857555,1,0,1
4579,32,157,3.272370039391723,3,0,1
4580,35,153,2.559030527104624,3,0,1
4581,35,169,3.8697093179034985,2,0,1
4582,35,150,4.926316409318968,2,0,1
4583,3,118,3.6815823008439907,2,0,1
4584,19,111,5.330555961105847,2,0,1
4585,31,143,4.972982292042501,2,347,1
4586,35,164,5.628469913954381,1,0,1
4587,32,170,2.200287631036519,2,0,1
4588,5,134,4.930669942209672,1,0,1
4589,29,131,0.7162232956799246,2,0,1
4590,12,167,4.589140078695951,2,550,1
4591,11,193,0.20490818577699224,2,211,1
4592,32,96,3.8501630577760237,2,0,1
4593,18,191,6.497377728903423,2,584,1
4594,30,140,0.2402260670739935,2,0,1
4595,26,179,2.861426610801801,2,0,1
4596,0,164,4.23653826269299,3,298,1
4597,35,154,1.7346617840350684,3,0,1
4598,24,175,1.1641390440453134,1,0,1
4599,13,157,2.265965507259826,2,0,1
4600,33,174,4.274030441832117,3,407,1
4601,19,122,4.234984480054058,2,0,1
4602,32,140,1.876553386042662,2,0,1
4603,17,139,2.739054775620773,2,0,1
4604,34,134,0.7014225304817836,3,0,1
4605,29,163,3.897671036566718,3,419,1
4606,12,179,2.145638862419132,2,0,1
4607,28,106,2.4503649126283813,2,345,1
4608,24,108,5.276186393520322,2,200,1
4609,25,183,7.945107109714483,2,452,1
4610,7,104,3.6184355888056148,2,0,1
4611,26,116,3.836868961317436,2,99,1
4612,27,176,7.723959562131122,2,472,1
4613,25,83,3.1105968084198747,1,0,1
4614,19,122,4.142611415965147,2,0,1
4615,12,182,3.5980063669339373,2,0,1
4616,35,183,3.4665599725235183,3,0,1
4617,10,183,0.2854697718090339,2,226,1
4618,28,159,5.219019713865957,1,0,1
4619,29,111,1.8919081398892006,2,0,1
4620,38,171,3.0471577979839557,1,282,1
4621,16,128,3.721247859261622,2,0,1
4622,6,179,3.141039183493811,3,146,1
4623,33,121,0.7819731783765949,2,0,1
4624,14,174,5.702293310685509,1,0,1
4625,10,160,5.71772539029278,3,0,1
4626,8,159,7.4,3,0,1
4627,13,169,1.269850131495185,3,0,1
4628,11,158,5.2186591767496555,3,0,1
4629,11,117,2.8696916335754774,2,0,1
4630,20,103,4.576297523594768,2,83,1
4631,13,182,2.9360931882263683,3,0,1
4632,14,156,1.5531785868218078,2,0,1
4633,24,158,2.8869433429527374,2,257,1
4634,15,161,7.128551589548282,2,0,1
4635,21,142,1.9241467979263653,2,0,1
4636,31,134,4.036970515691456,1,0,1
4637,19,124,2.298390992917244,2,423,1
4638,25,158,3.685879863078253,3,250,1
4639,10,146,6.254058037226843,3,364,1
4640,3,172,4.00813069044257,1,0,1
4641,26,114,0.7723931379209243,3,0,1
4642,10,176,2.4165161424326507,2,237,1
4643,3,129,3.758420339898217,2,0,1
4644,11,192,0.2128361381569547,2,213,1
4645,17,177,1.1625588232518158,1,0,1
4646,23,152,3.3610270884529547,2,0,1
4647,31,83,3.292274654085598,2,0,1
4648,18,162,4.810132614587163,3,259,1
4649,23,174,0.7358215397083299,1,0,1
4650,20,114,4.300303073955463,2,0,1
4651,25,174,0.9521828782945865,2,0,1
4652,20,132,5.544380250724198,3,0,1
4653,8,115,2.2050664429874174,2,0,1
4654,36,121,3.823232573764613,2,0,1
4655,26,115,0.6258605365728797,3,0,1
4656,8,182,7.111925560361885,1,0,1
4657,37,133,4.012957991561206,2,180,1
4658,13,168,3.8378451860704548,3,0,1
4659,23,124,3.592712580355526,3,121,1
4660,8,144,2.1430814231685713,3,0,1
4661,30,144,5.056472732622528,2,0,1
4662,8,131,2.7475586860859864,2,0,1
4663,15,176,1.7763309777997145,3,0,1
4664,7,180,6.967945757541248,3,0,1
4665,31,170,3.518780218748856,2,0,1
4666,35,152,1.7732052108122591,2,0,1
4667,15,160,1.6499397386589507,2,275,1
4668,37,180,4.56440237410253,2,0,1
4669,24,190,4.79417653402264,2,0,1
4670,9,172,1.1040972143218748,2,296,1
4671,33,149,4.787301237621053,2,103,1
4672,36,171,6.663504784841256,2,0,1
4673,33,114,4.448936369734274,1,0,1
4674,18,175,6.392657010091912,3,534,1
4675,4,121,3.012373802755463,1,0,1
4676,2,171,4.446280313656517,1,0,1
4677,1,169,3.6678469082425895,3,314,1
4678,36,165,4.837057983675794,2,0,1
4679,21,183,1.5895953061294967,2,309,1
4680,19,173,1.75314094242709,3,231,1
4681,30,157,5.469858637397049,1,0,1
4682,16,138,6.879298407456174,2,0,1
4683,18,172,1.3551465922702048,1,568,1
4684,37,141,2.4245694411100924,1,0,1
4685,5,118,3.3965051797672614,2,0,1
4686,16,139,4.323310008572482,1,0,1
4687,3,104,3.1176327445967034,2,0,1
4688,34,149,4.61195512559965,2,0,1
4689,35,140,0.56016712372723,1,0,1
4690,32,101,4.103937947716689,2,0,1
4691,10,175,0.9779777784461736,2,292,1
4692,8,165,6.9659319868232386,3,540,1
4693,33,139,0.9796570653032943,1,0,1
4694,36,124,0.9974783171325953,2,0,1
4695,21,132,2.287349224326616,2,0,1
4696,5,135,5.232528121674593,1,0,1
4697,35,152,2.844471685325838,2,0,1
4698,6,192,6.180308628060571,2,0,1
4699,7,183,5.709594500789974,2,0,1
4700,31,143,5.09397634015687,2,347,1
4701,22,193,2.916733659430463,1,616,1
4702,24,161,4.434325313010314,2,410,1
4703,17,128,4.28686514990349,2,0,1
4704,30,159,5.9723708205387505,1,0,1
4705,11,183,3.8570203506864065,2,0,1
4706,16,171,1.7959595751772126,1,220,1
4707,35,184,7.500995592994468,2,358,1
4708,29,143,4.29601828398614,3,0,1
4709,14,172,1.1819326076720553,3,0,1
4710,13,182,2.6975466236735346,3,0,1
4711,8,184,7.559557394673947,1,0,1
4712,35,186,8.601814343271418,2,0,1
4713,4,98,3.6284483942117833,1,160,1
4714,6,192,5.741734304448623,2,0,1
4715,0,193,6.6208460131451385,3,0,1
4716,28,121,2.995203929755444,2,114,1
4717,7,105,3.937580058120156,1,0,1
4718,26,170,7.247663315199182,2,477,1
4719,16,169,2.602148645615264,1,559,1
4720,35,171,6.075384884911875,2,92,1
4721,21,124,4.360662023504461,2,0,1
4722,27,120,3.3075699448239693,2,431,1
4723,7,128,4.916282307255184,2,0,1
4724,5,126,5.77324371515903,2,314,1
4725,8,184,4.505631141982736,2,0,1
4726,35,169,6.021233424200815,2,105,1
4727,22,163,1.930589544933496,2,362,1
4728,9,163,5.997026094442158,3,0,1
4729,32,113,4.066317901092163,2,0,1
4730,19,173,1.7894874154485707,2,229,1
4731,10,193,6.2411724329798375,2,0,1
4732,20,112,4.774938408190311,2,0,1
4733,16,168,7.858013608548014,1,0,1
4734,21,95,3.9909315055578727,2,0,1
4735,5,174,2.6105618167087226,2,318,1
4736,31,146,6.403784123948276,2,0,1
4737,25,122,3.165043844180223,2,116,1
4738,4,149,4.319369152690385,1,0,1
4739,20,132,5.4385803551108856,2,0,1
4740,17,111,4.991702829354606,2,0,1
4741,5,134,4.9616877669964,1,0,1
4742,32,185,4.275901776018444,2,342,1
4743,28,187,7.077228053212688,2,345,1
4744,12,122,3.0319111333166893,2,0,1
4745,13,169,3.29452433476425,2,0,1
4746,26,133,3.2634478337039305,2,0,1
4747,15,155,0.3217382756911004,2,0,1
4748,14,163,4.719576078586017,2,0,1
4749,29,173,5.399622810269147,2,0,1
4750,30,154,5.401961380928507,2,351,1
4751,35,174,2.9825533334240037,2,0,1
4752,11,124,4.368255236174897,1,303,1
4753,6,183,4.224702386919714,2,0,1
4754,28,83,3.5939234230803465,2,0,1
4755,38,182,5.3535078171284045,2,176,1
4756,17,127,3.1935701133608103,1,0,1
4757,23,160,6.158318873284731,1,468,1
4758,13,182,6.098831016194382,2,584,1
4759,7,122,2.952444691337684,2,0,1
4760,17,111,3.4463495555113113,1,0,1
4761,5,120,3.6585023660850347,2,0,1
4762,4,119,3.7578184103428978,2,0,1
4763,26,140,4.6,2,90,1
4764,33,189,5.2495050094953895,3,189,1
4765,28,189,3.3945082379952405,2,189,1
4766,23,177,4.316399900785924,1,594,1
4767,34,87,3.496074293366808,2,0,1
4768,21,192,7.633851827157408,2,0,1
4769,38,184,5.7406214400707425,2,0,1
4770,2,175,5.60133748616609,2,0,1
4771,13,130,4.874634370708543,2,130,1
4772,37,103,3.8646611046610597,2,297,1
4773,20,174,2.9012073202187887,2,0,1
4774,17,138,4.546156765195347,2,0,1
4775,2,182,5.19385676564275,2,0,1
4776,15,174,1.4693877832259297,2,0,1
4777,31,123,5.037050851529258,2,167,1
4778,8,166,4.110565976299869,2,308,1
4779,39,145,4.357233053282615,2,116,1
4780,24,185,3.103699066591317,2,0,1
4781,25,114,1.4582594918126317,3,0,1
4782,32,166,2.5371820313715583,2,0,1
4783,12,180,1.5460164367118159,2,217,1
4784,13,78,3.2051092993113364,1,0,1
4785,5,185,0.7548611794194392,2,214,1
4786,8,164,7.232064298288144,3,0,1
4787,9,182,5.58052675726978,2,0,1
4788,8,180,6.6348114725428875,2,0,1
4789,11,170,4.482204064433288,2,246,1
4790,10,184,2.970269259752077,3,0,1
4791,19,180,6.1368454702982485,3,0,1
4792,7,134,5.082228974907419,2,102,1
4793,27,183,8.14238071260733,2,463,1
4794,10,160,5.748856908900581,3,0,1
4795,7,166,4.097521457066637,2,307,1
4796,36,186,7.988194068890676,2,0,1
4797,11,115,4.504434435775193,3,247,1
4798,23,178,6.3192303427892265,3,0,1
4799,8,184,5.3315723170634435,1,0,1
4800,11,137,3.3599600440744086,2,202,1
4801,11,190,2.579685222778603,2,196,1
4802,3,104,3.1472348418574616,1,0,1
4803,26,164,3.7346835704381274,2,416,1
4804,12,138,4.865958186143608,2,0,1
4805,11,182,5.026263019583157,3,0,1
4806,13,118,2.4531390878446926,2,252,1
4807,31,130,0.9517108566716286,1,343,1
4808,40,170,6.225286085332434,2,0,1
4809,37,126,1.8828508850188215,2,0,1
4810,33,135,2.711826940396267,2,0,1
4811,35,169,5.79455400866151,2,102,1
4812,25,190,4.123933134703074,1,0,1
4813,20,124,3.4049941101580377,2,0,1
4814,18,170,1.4284072156690644,1,563,1
4815,12,125,5.021422622145975,2,0,1
4816,40,116,3.9899137040918213,2,120,1
4817,6,179,4.269354487789477,1,134,1
4818,28,110,3.4310390333932688,2,0,1
4819,37,183,5.4,3,172,1
4820,6,103,3.573416513000157,2,0,1
4821,36,163,5.366853956175113,3,0,1
4822,9,109,3.8101853899410303,1,0,1
4823,16,139,5.7027613886075414,1,0,1
4824,4,172,4.060787799469605,2,0,1
4825,8,181,1.1878044996687809,2,93,1
4826,7,121,3.774300201099754,2,0,1
4827,33,141,2.1219653966398706,2,0,1
4828,31,83,3.5717494683466433,2,0,1
4829,22,149,5.880538724962232,1,0,1
4830,8,170,4.139697739009046,2,281,1
4831,36,159,5.957662020020902,3,0,1
4832,3,118,3.688379560883945,2,0,1
4833,38,98,3.6683368499130102,1,0,1
4834,10,180,2.3762270076938914,3,0,1
4835,27,194,4.279896204280483,1,604,1
4836,10,184,4.950220315506888,2,0,1
4837,17,139,3.1456909347187714,3,0,1
4838,20,153,6.3693177471533,2,378,1
4839,33,179,9.055939863741035,2,0,1
4840,35,181,4.973463223776125,3,0,1
4841,26,82,3.2643567336937074,1,0,1
4842,39,150,4.4458290510082366,2,0,1
4843,11,182,3.541349200031113,3,0,1
4844,33,151,1.1313974612037907,2,358,1
4845,20,170,4.646142728287973,1,319,1
4846,17,111,3.5222427222513195,1,0,1
4847,17,169,5.467554939468773,3,165,1
4848,2,194,6.316531613007424,3,0,1
4849,15,156,2.203063187832482,2,0,1
4850,24,187,1.3056876494782907,1,184,1
4851,28,82,3.6931303603946954,2,0,1
4852,25,91,4.262088137977087,2,0,1
4853,12,123,3.122165905728916,3,0,1
4854,25,174,1.2708628630251373,2,0,1
4855,26,180,2.1200676645154424,2,0,1
4856,14,145,4.007515716489015,1,414,1
4857,25,133,4.638315414505138,2,90,1
4858,27,188,6.529441954183752,2,471,1
4859,19,123,2.031374536792648,1,0,1
4860,8,114,2.9975724236743435,2,0,1
4861,23,114,2.4352064004599754,3,0,1
4862,22,158,3.295710602907513,1,211,1
4863,4,183,4.976628823952254,2,0,1
4864,4,183,5.881955776419556,2,0,1
4865,21,194,6.4990092316018515,2,0,1
4866,23,170,5.189881139472054,1,321,1
4867,39,170,5.541888126161085,2,0,1
4868,6,103,3.5544196039891833,2,0,1
4869,26,90,4.151389367240618,1,0,1
4870,20,102,4.474838145973795,2,82,1
4871,4,122,2.9963626409181883,1,0,1
4872,3,103,3.435557266846784,1,0,1
4873,10,161,5.818497724112753,3,0,1
4874,1,143,5.212939522164946,1,0,1
4875,21,137,4.391907798295383,1,212,1
4876,36,166,4.704034513420435,2,0,1
4877,8,181,6.96357409946969,2,0,1
4878,35,96,3.832126655050418,1,0,1
4879,24,160,4.807766322102092,1,428,1
4880,35,156,4.194453623629087,3,0,1
4881,14,177,4.952486402862356,2,574,1
4882,12,128,3.9259233290279396,3,0,1
4883,21,146,5.703782352974709,1,0,1
4884,35,154,1.5385800248519765,3,0,1
4885,6,135,4.042636529411375,1,0,1
4886,28,187,5.941160251695758,2,342,1
4887,30,131,5.6814640362414845,1,0,1
4888,29,190,2.866273994594173,1,192,1
4889,28,195,4.798876131855694,2,481,1
4890,7,98,4.262098644213659,1,172,1
4891,37,148,4.000753574514418,2,0,1
4892,15,158,5.1118811379304185,2,0,1
4893,12,158,2.5126980231717715,2,0,1
4894,34,152,1.0051855985255254,2,0,1
4895,25,175,3.649102051209047,2,89,1
4896,28,189,5.701435000281687,2,587,1
4897,3,171,4.660400948285536,1,0,1
4898,26,170,3.065852274439622,1,427,1
4899,21,125,5.037612244076966,3,0,1
4900,7,115,2.932363809982469,2,0,1
4901,8,162,6.874375770214932,3,0,1
4902,15,156,2.2628472535469637,3,0,1
4903,22,177,6.148465453371475,3,0,1
4904,1,165,3.520080497426333,2,300,1
4905,27,179,3.7762819871149205,3,0,1
4906,31,131,5.8963514932789,1,0,1
4907,20,155,5.012894270984358,2,384,1
4908,36,120,4.11546422813713,2,0,1
4909,29,151,5.390318565242925,2,291,1
4910,11,180,1.5443691513698852,2,217,1
4911,14,163,4.334218100894766,2,0,1
4912,33,115,3.2719779295551352,2,0,1
4913,36,191,4.797023436306201,3,199,1
4914,20,111,3.1192525883755438,1,0,1
4915,40,131,3.914388963578727,2,120,1
4916,15,174,2.2780721950857674,2,0,1
4917,19,111,4.649324629648925,1,0,1
4918,8,175,1.133903184863075,2,0,1
4919,31,118,0.6,2,333,1
4920,21,170,5.638472987855051,3,168,1
4921,19,122,2.5991196708522155,1,0,1
4922,22,189,0.30941838297489677,3,304,1
4923,18,115,4.808099015843703,3,158,1
4924,8,190,4.5735515445709485,3,0,1
4925,34,131,4.124646985137908,3,178,1
4926,16,141,5.499084368290879,2,0,1
4927,8,154,7.072661530383137,2,0,1
4928,8,144,3.0141123314788127,3,0,1
4929,19,129,5.524309399889028,3,0,1
4930,26,121,3.0827680560943254,2,115,1
4931,21,132,4.309513918673737,2,0,1
4932,28,110,3.1750348513160147,2,0,1
4933,18,191,6.295703905377629,2,0,1
4934,6,143,3.1382182749108356,2,0,1
4935,24,179,4.971112556649856,2,589,1
4936,22,133,3.06336442483709,2,0,1
4937,30,163,3.815257666305409,3,421,1
4938,29,132,3.613041214326194,2,0,1
4939,25,82,3.1269055945803848,1,0,1
4940,29,154,7.1303308940474075,2,0,1
4941,18,178,1.5692598371891402,1,0,1
4942,9,109,3.9753513886026086,1,0,1
4943,12,158,3.618746936137091,2,0,1
4944,5,114,3.825372921836472,2,0,1
4945,16,84,3.7223427768357897,2,216,1
4946,20,143,5.368546557899394,1,210,1
4947,35,154,1.8997791491384213,2,0,1
4948,29,143,4.279620070277745,2,0,1
4949,6,120,5.4120510341881,1,300,1
4950,33,132,1.3693222001408165,3,0,1
4951,24,86,3.610297337071411,2,0,1
4952,39,94,4.066056610687229,1,121,1
4953,17,174,1.980618752566801,1,569,1
4954,33,179,6.32004144929379,2,0,1
4955,3,98,3.262116834562904,1,0,1
4956,30,103,4.482599553924376,2,254,1
4957,8,132,4.432305019072922,1,209,1
4958,33,84,3.452950544912845,2,0,1
4959,6,183,6.402739118287095,2,0,1
4960,32,101,4.197613093330024,2,0,1
4961,31,133,5.301253700855857,1,0,1
4962,14,186,0.7563756061655279,3,218,1
4963,30,158,5.673243947459081,1,0,1
4964,30,131,2.070298255594005,1,0,1
4965,25,103,4.188900154659525,2,0,1
4966,16,119,3.6969288995910654,1,0,1
4967,35,103,3.9513469200254194,1,119,1
4968,38,130,3.6384278327440964,2,118,1
4969,14,141,6.138998675345177,1,0,1
4970,20,130,3.8269497284379965,2,0,1
4971,17,110,2.722847890551408,1,0,1
4972,1,151,4.543320191146964,3,346,1
4973,30,178,5.537032180306575,2,0,1
4974,2,171,6.168693167248874,2,0,1
4975,4,120,3.5915235258176144,1,0,1
4976,15,161,7.647587742638497,2,0,1
4977,10,158,5.363599582894208,3,0,1
4978,18,197,8.287592716897084,2,0,1
4979,11,182,2.9709935940324406,3,0,1
4980,22,177,5.311922180770295,1,328,1
4981,3,182,6.515449577093316,2,0,1
4982,14,119,3.742809551003026,2,0,1
4983,36,159,6.021374716503038,3,0,1
4984,9,184,4.816874279036339,2,0,1
4985,6,192,0.7049676152377169,2,204,1
4986,35,141,1.357612390820937,1,0,1
4987,36,89,3.195068593620413,3,0,1
4988,31,130,1.4598229025154312,1,0,1
4989,11,171,1.600434257266567,2,296,1
4990,34,151,2.7951554715035525,2,0,1
4991,34,99,4.379547489322091,1,0,1
4992,35,170,3.509964465945055,2,0,1
4993,33,165,3.314687533552711,1,0,1
4994,20,131,2.7676847091891528,2,0,1
4995,15,176,1.2161763473866096,2,230,1
4996,13,116,2.587639016690025,2,0,1
4997,23,162,3.219029201008532,2,318,1
4998,3,97,3.3666815300177615,3,147,1
4999,21,178,4.742440264680782,3,146,1
5000,33,96,3.568956905866049,3,0,1
5001,16,176,1.312888944901827,2,230,1
5002,35,134,1.3650252787932815,2,0,1
5003,32,96,3.8607110095494406,2,0,1
5004,27,158,5.371386280703289,1,0,1
5005,8,187,3.0693467499814147,2,0,1
5006,26,183,5.2323839960542,2,588,1
5007,38,141,5.268004789251176,2,0,1
5008,3,104,3.15541447062965,1,0,1
5009,30,131,1.0390526559933624,2,0,1
5010,27,106,2.646880896882459,2,0,1
5011,7,119,4.543660055564292,3,0,1
5012,27,180,2.9090796225839735,2,0,1
5013,20,130,3.639867584588207,2,0,1
5014,13,138,4.225578757761701,2,0,1
5015,14,184,3.253456731121065,2,0,1
5016,4,118,3.083323243907235,2,0,1
5017,23,176,4.798317683823672,2,589,1
5018,17,91,4.058475604884206,2,214,1
5019,18,157,0.5628619906070993,2,277,1
5020,7,192,5.6324062183915915,3,0,1
5021,21,174,3.146763140051776,3,0,1
5022,31,118,5.541858023871337,2,0,1
5023,25,177,4.495101812543615,1,427,1
5024,12,182,4.840474409771742,3,0,1
5025,37,162,5.35163188545468,2,109,1
5026,8,174,4.089387452611456,2,572,1
5027,37,135,3.488334777359295,2,0,1
5028,35,148,7.0713169093625625,2,0,1
5029,6,98,4.144551321926042,1,169,1
5030,39,144,5.8771903326456965,2,0,1
5031,32,165,2.5030333737859234,1,0,1
5032,19,126,2.638069563394604,1,0,1
5033,11,164,4.134369041060365,2,273,1
5034,8,116,3.1137582675497923,2,0,1
5035,10,173,0.9917195531373165,2,293,1
5036,10,178,1.6453311302523614,2,234,1
5037,30,112,0.289196237600906,1,372,1
5038,20,101,4.541872590619645,2,81,1
5039,32,111,3.7912001834326134,2,120,1
5040,12,181,2.1877910711454054,2,0,1
5041,35,129,3.526111332473516,3,118,1
5042,4,193,6.305840002299738,3,0,1
5043,2,173,5.257961895517247,2,0,1
5044,21,159,3.5623581958380814,3,313,1
5045,26,90,4.220572164895734,2,0,1
5046,17,147,4.606188935479515,1,483,1
5047,38,171,3.0289617187151547,1,281,1
5048,28,82,3.6072157912058356,2,0,1
5049,11,183,5.1483598100147905,2,0,1
5050,24,149,5.670379438457202,1,433,1
5051,13,170,3.638082378648063,2,0,1
5052,25,162,1.3935912465219717,3,0,1
5053,34,173,3.711700494230306,3,0,1
5054,26,83,3.132003721174487,1,0,1
5055,32,157,3.3890657041108616,3,0,1
5056,10,183,0.28432700458774923,2,226,1
5057,8,130,2.6556241516834733,2,0,1
5058,9,109,3.942934089776614,1,0,1
5059,35,153,2.034114916008603,2,0,1
5060,14,182,2.478321141520991,2,0,1
5061,35,152,2.358738454249634,2,0,1
5062,9,114,3.14897440695512,2,0,1
5063,15,162,0.5746158108491628,2,282,1
5064,12,123,3.8751626688233936,2,0,1
5065,15,174,3.3329978159699536,2,0,1
5066,29,155,6.816986580546141,2,0,1
5067,30,124,3.161432609604789,3,116,1
5068,12,181,1.9215877778447388,1,0,1
5069,15,175,1.395301746278312,3,0,1
5070,4,121,3.059527468087725,1,0,1
5071,30,158,7.162695157997398,2,344,1
5072,33,178,8.725804969102455,2,0,1
5073,12,167,4.527755981884546,2,551,1
5074,26,184,5.3685802509329035,2,588,1
5075,27,178,4.459249082091334,3,0,1
5076,21,132,3.5032100400909587,2,0,1
